nickname,roi,mdd,sharpRatio,winRate,tradingDays
只有爆仓没有抗单9,-46.079391,34.209511,,0.0,3
歡迎踏進八奇思考領域的第一步,-46.17844162,48.63351,-0.71284686,49.7238,79
执行者,-46.20807971,51.572253,-3.95657569,65.0,30
areyouin,-46.45921,90.530872,,100.0,25
William-Gan,-46.47827189,53.794969,-1.11941278,49.4523,111
币圈鼬神,-46.57334,94.529388,,85.3933,28
VortexMaster,-46.59204,83.181697,,71.4286,24
信息差情报局,-46.6283182,80.549506,-0.41011417,50.0,217
Elvin_Rap,-46.72548267,48.616721,-2.80966805,86.3636,59
NB55555,-46.83414171,47.109657,-7.148443,31.4815,32
Kefo_Lovelyz,-46.86198297,63.215045,-0.45985995,5.8824,80
zxhy189,-46.89041191,69.337557,-0.2262645,57.1429,74
joker6868,-46.933118,52.639985,,81.1518,9
一个爱爆仓的trader,-46.964902,56.065,,22.9167,16
Mix25的父亲,-47.137658,0.0,,0.0,0
张张张tia正安02,-47.27402385,51.481092,-1.8385705,57.1429,107
Hussainaljabbar,-47.277934,57.608935,,81.7204,15
Crypto_Nerd_Noor,-47.309396,25.303812,,71.4286,10
theVON,-47.310227,49.384334,,57.1429,4
GPT策略交易,-47.4099806,56.239803,-3.58555704,32.7731,110
合约七八年,-47.45584014,75.935709,3.06312999,58.1699,57
TheWatcherCrypto,-47.465432,79.802377,,90.625,25
做个俗人咯,-47.47718816,76.12346,-1.90520887,45.1327,36
Tony_TraderNo1,-47.514011,57.408802,,68.5714,2
ShahidurRehman,-47.53451601,71.95834,-1.55464088,58.8235,119
GodSkyWin,-47.84918021,67.025111,2.91926615,97.0149,132
求道,-47.908258,82.386179,,86.3636,7
南孚金霸王,-48.00671,52.689404,,46.7742,5
Lhy的黄老师,-48.17502987,66.281679,4.26124157,31.8841,100
起风了rich,-48.273081,51.425467,,50.0,25
btc2Million,-48.27847737,61.814861,0.60076778,13.0435,84
CrazyBoS,-48.40877735,61.979939,0.16540009,86.9565,40
ibrahimBTCrypto,-48.65088182,88.388007,1.83568353,74.0,158
Kattara,-48.72443817,87.559643,0.80564138,90.4762,53
Tcrip,-48.747014,68.170145,,59.5745,7
天才交易员a,-48.76232247,87.789878,-1.36571231,0.0,161
MMProfessionalTrader,-48.872496,65.167685,,70.2703,28
RP-Singh,-48.968171,66.70815,,60.0,17
米克貓比特幣,-49.01814863,78.519889,0.96006995,45.8333,59
小财神5296,-49.2114,71.094738,1.9496172,80.0,137
庄家的尾巴,-49.21734682,69.255266,-2.96403067,39.2857,60
BTCmastermind,-49.33046494,65.274273,-0.00282263,12.8205,216
Hsagheer,-49.333329,47.693843,,92.7536,6
__GOAL__,-49.538089,72.14579,,27.2727,12
RichKuzba,-49.57107137,88.053579,2.72605036,91.1111,46
johnychen,-49.589579,55.410282,,33.3333,13
Souschef,-49.59084274,69.100177,-0.65780543,36.3636,76
LazyFinance,-49.614563,69.692295,,71.6981,13
院长一无本之木,-49.77063219,76.625155,1.44408888,80.597,124
3门,-49.854949,90.181375,,59.9206,22
Bloomberger,-49.9447853,68.252838,-1.3214778,57.8947,92
Something哥,-50.03573613,50.035736,-2.78384278,0.0,88
LibyaMax,-50.191704,50.132,,91.3043,4
xCrypto-Trading,-50.430772,72.207619,,90.0,11
Armutcocuk,-50.49977016,59.419366,-2.53527903,44.4444,36
币圈DQ,-50.553316,53.247217,,66.6667,3
Noel_prof_trader,-50.63308322,54.338359,-4.33632684,34.8178,62
工匠机器人,-50.701081,53.567374,,37.5,9
LastChance1,-50.83344215,55.081512,1.03666009,74.4186,36
原生态量化,-51.019502,53.48425,,49.0446,19
赚他2个亿,-51.25029032,57.992069,-4.31794916,0.0,42
goal-of-the-rat-race,-51.25781239,72.00261,-3.14028357,65.625,38
五四六七低频低倍趋势交易只做BTC,-51.54138836,83.102097,1.47473904,0.0,69
收手吧_阿祖,-51.955293,95.466511,,92.5926,27
TraderDocc,-51.991207,54.222759,,60.0,5
GoldmeisterExclusive,-52.11831,64.116995,,38.0952,12
2DaMooN2024,-52.194669,79.528164,,35.0515,21
cardorpar,-52.242853,88.972411,,60.0,20
勤于思,-52.31319197,88.169472,0.0932933,82.3529,36
LaMechanic,-52.35648278,58.913802,0.67188326,41.7582,50
K线宝宝,-52.418786,54.209399,,0.0,5
台北龍哥_TaipeiDragonBro,-52.529159,8.032182,,84.8485,4
Shkodnik_007,-52.5484,79.148376,,78.5714,21
无敌进,-52.646847,55.51433,,38.4615,14
RichDragons,-52.92664246,71.940039,2.53619459,91.5663,115
Alex_johanson,-52.92778949,90.36304,2.2537999,52.7778,60
Power023,-52.99818305,55.592132,-3.41447698,40.0,43
reelswap,-53.150816,73.601751,,69.2308,15
CryptoSouSa,-53.16810659,61.929814,-1.78694401,41.6667,67
Dechingseven,-53.226223,65.870637,,31.25,21
Trade_to_commission,-53.267685,71.876784,,49.0446,16
陈聚宝,-53.584614,55.017346,,51.0204,2
ThisIsTh3Way,-53.639536,81.967049,,56.7568,24
鑫鑫韭菜,-53.933859,56.206501,,26.6667,7
高启强911,-54.188166,43.368173,,0.0,2
Toprak23,-54.3608,86.437918,,0.0,10
比特嘉文,-54.534929,74.723541,,60.0,19
轩岗,-54.698358,62.80433,,0.0,2
korntumkk,-54.895839,57.687533,,86.4865,12
kriptokurdu,-55.00332613,76.847231,0.69664299,0.0,170
小葵花课堂,-55.031214,64.28561,,37.5,13
TienB,-55.19172,100.0,,20.0,17
Bagwell1,-55.20073133,81.189613,1.57911832,45.0,43
Fingam_AI_TypeA,-55.30797951,58.328008,0.2193975,37.5,105
XiaoFuTrader,-55.33518888,55.335189,-0.22551108,0.0,75
树獭,-55.375648,77.024103,,50.0,15
风雨理财,-55.578124,56.554396,,75.0,6
BDtreasures,-55.75578,86.918695,,69.7674,25
CryptMaske,-55.87538797,88.655628,-1.37497787,40.0,59
StrategyCryptoTeam,-55.896721,61.591169,,85.7143,24
5倍滚仓不死战神,-55.96761799,88.629768,3.72878062,48.7805,67
1000U开始吧,-56.042236,56.779912,,44.4444,4
suoluoshi,-56.085917,68.247788,,50.0,23
韭菜黄的日常,-56.094002,76.944855,,28.5714,17
稳重取一点点微利,-56.110331,46.028748,,0.0,3
SecureTradeFX,-56.280805,58.086759,,56.0,9
GiangTran1041,-56.318242,64.824606,,90.4762,17
WaveSurfer1M,-56.328421,61.480694,,55.5556,28
Luffy120,-56.4894002,59.183883,-5.55978221,64.1791,107
永无_止境,-56.494783,69.769809,,89.4737,3
散户加油站,-56.543331,78.918741,,62.5,8
badshah804,-56.55125234,66.08464,-5.34129223,90.0,49
booktor,-56.88207499,81.623379,-1.25773394,65.625,120
犹太教授,-56.969929,74.132963,,16.6667,2
Super-Ice,-57.097443,72.146304,,75.0,1
稳稳的幸福哦,-57.1169919,76.253573,,97.7778,29
Cemaloglu,-57.24339688,86.326399,-0.89443558,0.0,38
New_Generation_Trade,-57.384887,72.785666,,81.0811,7
光华村吴彦祖,-57.423936,35.025285,,11.1111,1
Salzzzz,-57.51545455,66.723453,-2.71649346,60.0,64
MEGA-J,-57.841122,100.0,-1.01250903,82.7068,53
奇点btc,-57.90618638,77.756686,0.00826269,0.0,85
Ali143raza,-57.926504,57.90922,,41.9192,12
知覺交易,-57.978416,57.136808,,45.0,15
binhdepzai,-58.306901,83.996023,,37.5,27
CryptoMaster-TH,-58.329365,77.335553,0.34050248,67.9104,34
互币裂,-58.40998768,65.245027,1.65896523,54.5455,110
abstinent,-58.55554944,76.886071,-0.70570773,86.7925,83
GGbond猪猪侠,-58.564718,58.564718,,50.0,3
六月睡72h,-58.75081624,69.089858,-1.76897026,25.2747,85
maze761,-58.806109,100.0,-0.69379596,51.2346,36
ActionModeBG,-58.92943735,90.41155,2.2289281,71.0526,62
SnowcatFly,-59.045333,75.281009,,60.0,28
歐印,-59.080735,60.880139,,65.5172,15
无敌jojo,-59.317727,96.004922,,46.0526,25
Cocakoala,-59.35296559,59.352966,-3.4948837,0.0,92
Zafer71,-59.741904,70.90319,,82.7586,21
三宝对冲基金,-59.827549,61.960256,,33.3333,6
米虫助手,-59.927551,65.848141,,65.2174,2
乘风破浪会有时-,-59.98635757,75.697139,-1.24849684,21.466,91
supr_strange,-60.076231,77.833833,,94.4444,16
huaxinfutong,-60.121696,60.352589,,50.0,1
TradeforJim,-60.164793,80.772756,,84.9462,12
朱朱不要走,-60.258211,76.176197,,53.75,15
SURVIVOR888,-60.272168,61.111113,,34.6154,13
RebBullDragonVip,-60.40096234,77.890344,1.96414991,97.0588,138
Veloci_Raptor,-60.43228996,68.047586,0.81173943,74.0741,91
Jaguar_Crypto_Family,-60.6473498,80.422753,0.14679449,50.0,92
BebekTerbang,-60.73950471,76.44179,0.04292051,24.4898,108
黄金手,-60.782211,71.708098,,0.0,14
LTMGPT,-61.022221,61.332368,,50.0,5
X2Acc30day,-61.09083074,87.010942,0.40646368,90.1961,35
幣圈一天人間24小時,-61.097196,91.05891,,65.3061,24
Giraffe98,-61.335063,60.172866,,35.2941,4
冲冲冲-666,-61.424458,94.09611,0.63821205,72.8682,58
MASTERTEAM,-61.454437,95.235524,,92.4419,25
S94E,-61.45968454,84.157115,,67.4419,30
HERMES_v5,-61.54216138,82.603231,-1.81183102,45.8716,35
Mighty6030,-61.556004,74.502809,,40.9639,3
你身上满是石楠花香,-61.625238,67.825082,,50.0,2
Profitxs,-61.67572737,78.509222,0.32093954,86.6667,39
北宫辰,-62.023915,88.882296,,39.0977,22
王者归来时8888,-62.061917,80.794537,,60.0,21
ANT_EATER,-62.17313,65.203544,,48.0734,20
KriptoKARTAL,-62.38639356,68.749921,-1.09739696,33.3333,94
狂魔,-62.47724062,93.944034,2.27036364,50.0,35
VRB0300,-62.801285,31.260654,,78.9474,13
SatoshiSaiGon,-62.847662,81.526812,,72.8395,17
BTCxHUNTER,-62.91938409,70.663878,3.90309826,74.5856,117
cryptosniperD,-62.96197478,92.153737,2.59709997,61.5854,40
BilyMaster888,-63.273251,84.554386,,69.3878,25
Kingchange,-63.51209208,85.158684,0.06653871,76.9231,37
TooN-TP-LASER,-63.600694,53.491124,,50.0,8
比特大韭菜,-63.744633,100.0,1.00270993,57.6923,128
Ucantrade_megatron,-64.37058,74.540682,,77.1605,24
FlashCrashBot2,-64.37802977,86.131435,-0.9194673,76.2295,46
cha4lie,-64.692924,80.961697,,45.5696,18
_3910,-64.99750326,83.203171,-1.14242221,66.6667,104
小鲤鱼飞起,-65.081981,73.395849,,61.7647,3
在牛市火中取栗,-65.194466,79.712572,,69.2308,18
Prism1,-65.368859,74.682552,,65.8537,23
EISAA-511,-65.394453,11.19424,,66.6667,1
CF1MillionDollars,-65.44115308,71.996117,-5.76402772,11.1111,94
Rusito_80,-65.47682942,80.487622,-1.37199472,0.0,77
我是一条龙,-65.489063,77.422605,,88.8889,15
FOY_EFG,-65.65347648,75.144385,1.20298848,71.4286,65
OnlyShortMarket,-65.659534,72.690287,,60.0,7
UCanTrade,-65.73642483,73.629868,,77.4775,28
Trader4y,-65.804667,98.299725,1.60672848,50.7692,37
SmallSmile,-65.865987,73.890087,,47.7444,12
Micro-whale,-66.648395,77.30341,,93.3333,21
做安全的交易记录,-66.843008,86.410271,,61.2613,21
点灯人,-66.846034,87.922399,,60.4651,17
cc1000,-66.92689325,86.411856,,60.9756,28
Retirement-Account,-67.15841911,67.158419,-1.70832537,49.5495,33
Cicisisiter,-67.187548,84.339473,,33.3333,22
mr_choi999,-67.364853,0.0,,75.0,0
abcdefg4321,-67.36515186,71.567121,-7.17959066,31.25,47
MRBeast97,-67.506878,48.624744,,77.7778,2
seckin1,-67.519078,82.434138,,91.7431,14
Zamanlama,-67.72610576,85.513939,2.85048929,80.8081,135
超甜得星辰,-68.093404,72.046862,,50.0,11
Leonardo0303,-68.264734,76.555363,,58.3333,18
0xJunJun,-68.4910771,91.391574,,25.9259,28
8years牛熊倍發,-68.5327494,85.736493,1.14769285,36.3636,47
曾哥正ev简单事重复做,-68.566696,97.4012,3.50401152,87.5,128
2nd_Big_2024,-68.79380277,94.875623,1.67612167,67.1875,74
稳稳的度过,-68.819066,49.80444,,20.0,0
OWOSSA,-69.097323,73.890202,,40.0,17
归零赌狗,-69.12142734,76.131453,-3.37019821,57.8947,39
静可怡心,-69.12381586,72.934048,-4.6924939,83.9506,35
王者田,-69.300094,99.998117,-0.58079098,54.1667,40
冬兵,-69.53088229,69.530882,1.76109014,0.0,51
OPaw3n,-69.537816,77.84978,,75.0,9
SzoyaQ,-69.56592838,84.067152,-0.48177351,72.7273,151
Resilient_Queen,-69.71624434,88.04434,,76.9231,29
Onlywin,-69.736584,91.414961,,96.2963,22
Slow-but-careful,-69.74901913,70.992274,-0.14551622,63.1579,114
小虎斑,-70.2394166,92.920924,3.15820302,36.5432,63
Kjaka,-70.509941,81.849478,,40.7407,17
SOCTHO,-70.70679939,73.639388,-1.33299344,63.6364,84
华尔街之狼68,-71.140983,72.223423,,42.8571,9
echoechoechoecho,-71.52562914,89.372531,-1.15327119,33.3333,77
资深赌狗,-71.58711,76.843793,,75.0,7
OK的灵魂,-71.81066506,93.445971,0.39117497,45.6522,153
Nkalp58,-72.096055,72.66724,,41.6667,8
会所资本,-72.215429,83.183625,,95.082,13
KAPTAN33,-72.253827,80.692735,,43.3447,24
羽立川,-72.5312749,96.61475,1.92919369,24.1935,157
TheBigLong,-72.548737,82.502663,,41.6667,11
Fly941,-72.57382751,74.449905,-2.11884847,50.0,37
inancsalman,-72.698958,80.220729,,0.0,22
Renetrader5x,-73.0917371,82.892726,-0.60191997,58.156,48
開心買啥就買啥,-73.123683,93.015633,,70.2128,23
TheQualityTrader,-73.2522126,92.321476,0.66002683,80.3571,33
MASTER_LAI,-73.313426,67.141121,,11.1111,8
兰ll,-73.35368318,86.626795,-3.29840948,72.0,79
MrRuby86,-73.501026,88.512951,,92.2414,21
Big_Teo,-73.68611527,94.228297,1.33822174,56.25,55
财快快快来,-73.756827,88.901114,,87.8571,20
wwty88_com,-74.21076634,95.769907,-0.39719387,73.6842,62
TraderObs,-74.212529,80.319167,,28.6486,7
哈格闹,-74.37783678,82.002018,-4.1012537,40.625,100
九介尊,-74.69811677,89.83314,-0.89596055,63.1579,55
四两拨千斤,-74.81202846,86.246654,0.88679682,87.5,42
Excalibur_1,-74.88863733,82.631001,-1.35119831,87.0968,110
Chuanshuai,-75.01887953,93.554989,1.12569586,44.335,81
波段开关,-75.01910365,84.783517,1.18886704,79.1667,51
FuturesMillionaire,-75.06962408,94.986998,1.66243881,93.8462,86
EvoLa,-75.16085947,92.239604,1.75184957,58.6207,132
LeaderJennis,-75.312648,88.579953,,0.0,13
Anony亦,-75.9986975,92.448831,-3.52222768,0.0,52
Profit-Master-Nii,-76.05900931,90.383354,0.29426099,59.0,105
CandleLord,-76.089346,86.288634,,70.0,12
retirement_fund,-76.340482,0.0,,64.2857,0
AlphaTraderXX,-76.493467,89.413963,,72.0721,6
A441947760,-77.01116869,87.051946,1.2376457,50.0,157
笑而不语看乐色们带单,-77.520949,78.113448,,38.4615,6
Dinana12,-78.003949,36.866835,,34.6154,1
慢慢回本路88888888u,-78.339542,79.718945,,93.75,6
九号交易员,-78.651632,86.639212,,45.6522,17
Salih-81,-78.78300609,90.665318,-1.82892091,51.5152,40
勇敢牛牛社区创世人-小风波,-79.056845,91.664324,,21.2121,15
dragonflydragon,-79.744432,96.916596,,63.6364,14
fromhanoi,-79.767522,95.53521,,13.253,28
XeanJ,-79.851024,74.025824,,35.1351,4
奖廉罚贪,-79.93808831,84.77953,-0.66234514,37.1795,99
RocketScienceAI,-79.977355,83.261224,,65.5172,6
ThK1983,-80.264545,81.922044,,60.7143,15
桃花爱美酒y,-80.467814,92.420518,,72.1311,14
月球交易MoonTrading,-80.472131,96.128893,,53.125,7
复利镰刀王,-80.504422,93.592283,,79.1209,21
THE_GPT_WAY,-80.53412004,83.820182,-0.74539633,16.318,84
三星123,-80.989838,92.127112,,86.9919,23
gvolkan,-81.61689154,89.923005,-1.18103292,72.7273,42
牛市奉旨發財,-81.688899,95.273688,,50.0,22
巴尔特,-82.2646,78.06412,,16.6667,5
sukesuke,-82.54427516,86.828772,-1.20290489,77.7778,95
EnygmaAI,-82.70600427,82.706004,-4.1967953,27.2727,49
索罗斯基金,-82.896506,97.794268,,68.75,14
古天乐,-82.984091,85.34926,,45.4545,20
赚到千万就退休,-83.16649765,89.850334,-0.65749529,52.381,174
BestCryptoManiac007,-83.268656,87.896434,,66.6667,7
lunlun888,-83.48622392,84.506337,-2.17333634,0.0,100
加倍,-83.517659,94.552606,,53.5714,9
KODADIYOK,-83.56559757,89.360648,-2.16634924,95.8525,36
0xTakeProfit,-83.61316784,95.046132,0.43487758,92.0,42
Mr_Maxy_Payne,-83.637899,83.013185,,60.3774,5
心有慈悲不忍世界頹廢,-83.724751,84.2464,,35.8974,24
译友,-84.154187,86.063813,,0.0,10
pumd,-84.420229,89.849781,,40.0,10
Fake-Miracle,-84.635054,87.000719,,21.7949,13
Ross-Cameron,-84.935021,78.366695,,0.0,0
广东第一帅哥,-85.00959141,93.106722,-0.09448098,66.6667,214
BrotherWu,-85.038365,90.965293,,48.6166,23
PuiTrader,-85.500595,88.128976,,64.7059,4
procedcal,-86.102383,93.884483,,50.0,1
Bridgewater-LP-Jsaon,-86.34619593,91.076085,2.75802113,74.0741,169
bautotrend,-86.46538482,91.907422,,97.6744,28
交易员洪哥,-86.616206,93.604062,,33.3333,11
Skidamarink,-86.636003,89.690784,,64.0,12
每天要睡觉_,-86.777688,86.427689,,87.0968,4
Snipercandle,-86.84045265,94.968906,0.85864795,78.9216,105
500倍交易员,-86.85964925,88.013614,-0.514601,45.5882,57
_12_,-86.908324,100.0,-0.57910658,58.0882,77
幸存者联盟,-87.106779,92.772285,,36.1446,15
WinnerSatoshi,-87.10713109,93.851098,0.2246793,90.6137,61
hey_ya_,-87.38398711,94.474493,-1.41809603,0.0,103
Linen_bitmex,-87.39159328,96.457794,1.8675943,84.6154,45
Rdqq,-87.40381698,87.403817,-1.87275384,0.0,49
大鄂,-87.43961352,87.439614,-6.06981648,40.0,36
Tomas_Valena,-87.64265903,91.531027,-3.14635469,65.0485,65
Kriptogix,-88.03499008,93.821015,-2.77897493,95.068,71
Dollar_Sniper,-88.127966,17.684155,,0.0,0
Swingoio,-88.129417,88.129417,,22.2222,7
TeknikTrader,-88.411029,90.74569,,33.3333,14
Ottoman硬幣數量,-88.943147,98.339614,2.46622968,86.4865,36
X2gpt-ai,-89.16388109,94.881469,-1.14938021,68.75,85
利群财经,-89.473446,88.926004,,0.0,3
掂赢了,-89.805141,92.00896,,73.494,11
Degen420,-89.963041,91.56517,,18.75,8
Cj888,-89.965347,100.0,,63.1579,28
Pinkhunter,-90.161072,93.028024,,87.5,3
FuturesLeap,-90.20504656,96.45934,2.17692642,39.8773,31
AtlasTradeMirrorPro,-90.25383988,95.15679,1.27193201,72.3077,43
macrofundedweekly20x,-90.57214555,95.950994,1.58260993,6.8966,58
才华四溢,-90.679612,0.0,,0.0,1
Bots01,-90.94305,96.948049,,44.4444,19
euler0517,-91.29890885,97.982875,2.62388935,78.2609,95
一念天堂一念地狱,-91.459968,68.701139,,31.25,13
waytoA9,-91.474187,93.20436,,0.0,10
茉莉花-888,-91.84758,95.533777,,62.963,13
TradeSageX,-91.89384058,94.945215,-3.34057606,90.2755,30
励人,-91.934322,0.0,,0.0,1
八级大狂风qqq,-92.315896,97.370249,,60.7143,22
Trader-Elon,-92.414384,96.606233,,35.7143,25
light丶T,-92.51235173,93.668498,-3.99927816,0.0,48
完美世界321,-93.011326,92.762205,,0.0,3
X-Bondotcom,-93.245725,91.948656,,62.5,12
漂泊的云,-93.72835,94.609727,-0.53542744,42.8571,77
LIONJTRADE,-93.73728538,96.456381,-1.95138162,66.0377,59
Kkkkzit,-93.80379744,97.59023,0.68964997,51.6556,76
long-ko13,-94.052254,100.0,,94.3548,19
湖畔散打王,-94.22075959,98.219786,-0.24525603,50.0,39
Cryptotraderscrypto,-94.383805,93.583573,-7.88484666,72.7273,80
上善若水0,-94.92091665,95.516473,-0.23533687,30.0,84
Anonymous-User-d1878,-95.004664,100.0,-1.59619835,25.0,68
Mohitsshadwani,-95.110169,95.492424,,53.8462,1
EasyEarn10x,-95.23359338,96.281474,-2.36896115,33.3333,156
Pumpy-umpy-umpkin,-95.3266361,96.112545,-4.28089185,29.1391,71
十风,-95.33179,100.0,0.19354955,33.3333,34
币圈小熊猫,-95.66813421,96.57801,-1.29889821,64.3836,85
Kunkunkila,-95.8505132,96.775804,-0.75356586,35.1351,104
CoinMojo,-95.938278,97.913374,,95.2381,16
Z-K_Crypto_Master,-96.35972865,98.578071,-3.67149785,83.7838,34
憨德桑,-96.365814,94.864348,,42.8571,15
kabara,-96.57262349,98.440809,-2.86539046,16.6667,99
Tenmillionusd92,-96.803274,97.677114,,43.2,9
止损888,-96.84674099,97.432664,-1.61662738,38.5965,60
范助梅,-96.90704,99.719226,2.90437063,75.3623,84
TQQC,-96.933285,97.986735,-1.43992079,10.0,98
Role-model,-96.979293,100.0,,57.7586,28
ZeeJays,-97.105654,96.879732,,81.8462,12
万u战神,-97.410558,0.0,,0.0,25
universodamore,-97.44802861,98.200228,-5.82898802,58.8235,56
Drmaligne,-97.459045,98.764645,,50.0,6
稳稳的幸福加油,-97.48479332,97.484793,-4.02969496,0.0,87
Yen_le,-97.597476,96.808297,,52.9412,9
LIUWK,-97.78271342,98.010817,-2.23696188,32.8125,170
geo-one,-97.839308,99.040561,,69.2308,12
手戳带单,-97.867257,98.059354,,45.098,7
三元九运,-97.909713,98.344826,,27.2727,15
CoffeeAndMountains,-98.0782106,98.078211,-6.35441985,23.0769,48
Havy-oslo,-98.147091,99.143494,,54.7619,16
加密小女王,-98.168032,97.825946,,0.0,18
0xzenki,-98.26758832,98.267588,-3.43554936,0.0,55
Fasto_trade,-98.34509319,99.366821,0.39715093,63.8889,34
向南,-98.417682,0.0,,0.0,3
Liq3,-98.432252,99.917669,,35.7143,26
gg424,-98.52249579,98.522496,-6.31496878,25.0,35
SG1517,-98.55315995,98.901207,-4.10071592,0.0,61
水无形,-98.563728,98.510955,,19.2308,21
STARALAMI,-98.57025094,98.803394,-3.71977124,30.0,102
Cicihappy666,-98.58564,99.665759,,75.6098,18
兰波波尼,-98.715919,98.909582,,16.6667,17
Paganini7,-98.859054,99.137145,1.22590206,81.25,57
CoinWonderTree,-98.937653,100.0,1.55160058,60.5809,47
zero77777777,-98.97754662,99.092818,,60.0,29
m_aksu,-98.998884,99.43985,,75.3541,12
HayaletBaskan,-99.12929442,99.243288,-2.50742277,66.6667,75
梭进去死了算了,-99.156537,99.377914,,50.0,16
Prosonzerer,-99.172617,99.979241,,0.0,14
labulaka8000,-99.19908108,99.584115,1.93832496,77.2277,37
币安小财猪,-99.22436,99.749889,,73.3945,27
Rican7749,-99.237196,99.235659,,25.0,26
Huntercrypto86,-99.303696,99.628042,,57.4163,22
MJ资本,-99.31463175,99.654668,,61.25,28
changla,-99.315105,99.455474,,36.2745,20
风衣人字拖,-99.368357,99.436466,,0.0,14
AiAutotrade-168,-99.38363228,99.42994,-2.84154957,55.0,77
我不是卡卡ovo,-99.405021,99.894751,,53.3333,6
Mefyoo,-99.42665,99.530784,,33.3333,3
Mrdaotradingx,-99.462629,99.535401,,45.7143,5
韭皇,-99.46839747,99.669912,2.51014422,55.0,60
TALALAlrashidi,-99.471397,99.471397,,28.5714,20
Crypto刚子,-99.52735955,99.588109,,33.7209,28
_man_1,-99.530029,99.879151,,14.2857,12
胡椒椒,-99.551072,99.672867,,27.5,15
win_win_,-99.55385363,99.959333,4.01475893,40.9639,53
Alfredo5555,-99.571536,99.578348,,71.4286,13
Krx4,-99.608401,99.69832,,78.1818,20
Naruto-Capital,-99.615643,99.633958,,55.5556,17
退後,-99.62505055,99.932732,1.52889057,63.1579,39
币逍遥,-99.646461,99.728113,,78.7879,19
monkey_use_sticks,-99.656331,99.662182,,45.6,12
Ratii,-99.660894,99.751414,,38.4615,5
国王4,-99.683017,97.810953,,46.6667,27
PyramidScheme,-99.69847179,99.710093,-2.36424679,70.0,47
Tothemoon3388,-99.698526,99.344254,,85.7143,10
二喜是我啊,-99.716413,99.759883,,66.6667,16
AviationTraderHere,-99.72857552,99.864933,-1.62046194,50.0,88
KingMaster75,-99.750629,99.750629,-4.00647587,0.0,75
-BULL-TRADE,-99.796563,99.806115,,0.0,17
Trumbentau,-99.802578,99.620822,,26.6667,2
bakslena,-99.858867,99.883481,,41.0959,9
AdamMessiah,-99.85908473,99.859085,-6.06840601,42.5806,35
KING4DR1FT,-99.888003,99.888147,,37.037,7
